Dise No.,Rural / Urban,Year,Block Code,Block Name,Village Code,Village Name,Zonal Office,CRC Code,CRC No.,Pin Code,School Name,School Status Code,School Status,Management Code,Management Name,Category Code,Category Name,School Type Code,School Type Name,Lowest Class,Highest Class,Medium Code,Medium,Pre Primary Boys,Pre Primary Girls,Pre Primary Total,1 Boys,1 Girls,1 Total,2 Boys,2 Girls,2 Total,3 Boys,3 Girls,3 Total,4 Boys,4 Girls,4 Total,5 Boys,5 Girls,5 Total,6 Boys,6 Girls,6 Total,7 Boys,7 Girls,7 Total,8 Boys,8 Girls,8 Total,9 Boys,9 Girls,9 Total,10 Boys,10 Girls,10 Total,11 Boys,11 Girls,11 Total,12 Boys,12 Girls,12 Total,1_5 Boys,1_5 Girls,1_5 Total,6_8 Boys,6_8 Girls,6_8 Total,1_8 Boys,1_8 Girls,1_8 Total,9_12 Boys,9_12 Girls,9_12 Total,1_12 Boys,1_12 Girls,1_12 Total
27251401405,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,PANDIT NEHRU PRIMARY,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,0,0,0,42,24,66,33,31,64,46,17,63,41,34,75,52,20,72,45,26,71,46,23,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,126,340,91,49,140,305,175,480,0,0,0,305,175,480
27251401406,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,MOHAL VIDHYALAYA,0,Operational,4,Pvt. Aided,5,Up. Pr. Secondary and Higher Sec,3,Co-Education,5,12,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,86,41,35,76,59,40,99,87,62,149,93,56,149,59,41,100,47,33,80,51,24,75,50,36,86,187,137,324,237,173,410,250,154,404,487,327,814
27251401407,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,MODERN HIGH SCHOOL,0,Operational,4,Pvt. Aided,8,Secondary Only,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23,81,54,20,74,34,21,55,0,0,0,0,0,0,0,0,0,58,23,81,58,23,81,88,41,129,146,64,210
27251401408,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,YASHODEEP MADHYMIK,0,Operational,4,Pvt. Aided,8,Secondary Only,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,66,131,71,52,123,51,51,102,0,0,0,0,0,0,0,0,0,65,66,131,65,66,131,122,103,225,187,169,356
27251401409,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,DNYANDA BALAK MANDIR,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,35,42,77,20,13,33,23,18,41,26,19,45,29,25,54,33,12,45,24,13,37,25,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,87,218,49,26,75,180,113,293,0,0,0,180,113,293
27251401410,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,VIMAL VIDYA KUNJ MARATHI,0,Operational,19,Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,0,0,0,60,19,79,59,29,88,86,47,133,89,34,123,112,26,138,111,40,151,103,35,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,155,561,214,75,289,620,230,850,0,0,0,620,230,850
27251401411,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,VIMAL VIDYA KUNJ MARATHI SECO,0,Operational,19,Unaided,8,Secondary Only,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,30,145,112,39,151,116,36,152,0,0,0,0,0,0,0,0,0,115,30,145,115,30,145,228,75,303,343,105,448
27251401412,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,VIMAL VIDYA KUNJ ,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,94,53,147,124,78,202,102,67,169,102,72,174,92,52,144,83,63,146,80,39,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,322,836,163,102,265,677,424,1101,0,0,0,677,424,1101
27251401413,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,ADARASH PRIMARY SCHOOL,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,27,23,50,14,5,19,7,7,14,10,6,16,3,7,10,5,2,7,7,2,9,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,66,13,5,18,52,32,84,0,0,0,52,32,84
27251401414,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,NAVBHARAT MADHYAMIK,0,Operational,19,Unaided,8,Secondary Only,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,29,80,40,32,72,28,31,59,0,0,0,0,0,0,0,0,0,51,29,80,51,29,80,68,63,131,119,92,211
27251401415,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,ONKAR PRIMARY,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,8,10,Marathi,26,33,59,26,13,39,26,22,48,29,32,61,35,31,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,98,214,0,0,0,116,98,214,0,0,0,116,98,214
27251401416,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,MELINIUM NATIONAL ENG SCH,0,Operational,20,Permanent Unaided,1,Primary,3,Co-Education,1,5,19,English,358,284,642,145,95,240,130,116,246,126,119,245,112,103,215,119,100,219,120,98,218,118,102,220,114,87,201,0,0,0,0,0,0,0,0,0,0,0,0,632,533,1165,352,287,639,984,820,1804,0,0,0,984,820,1804
27251401417,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,MELINIUM NATIONAL SECONDARY,0,Operational,20,Permanent Unaided,10,Secondary with Higher Secondary,3,Co-Education,9,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,66,138,82,57,139,40,27,67,41,25,66,0,0,0,0,0,0,0,0,0,235,175,410,235,175,410
27251401418,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,SHANU PATEL HIGH SCHOOL,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,40,106,58,28,86,49,21,70,0,0,0,0,0,0,0,0,0,66,40,106,66,40,106,107,49,156,173,89,262
27251401419,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,ROSARY PRIMARY ENG SCHOOL,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,25,20,45,27,29,56,54,30,84,59,37,96,71,57,128,77,50,127,56,40,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,173,409,133,90,223,369,263,632,0,0,0,369,263,632
27251401420,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,P.E.S. ENGLISH MEDIUM,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,75,51,126,36,25,61,36,17,53,33,14,47,23,19,42,25,20,45,30,9,39,20,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,95,248,50,20,70,203,115,318,0,0,0,203,115,318
27251401421,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411052,ROSARY HIGHSCHOOL,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,101,39,37,76,11,17,28,0,0,0,0,0,0,0,0,0,56,45,101,56,45,101,50,54,104,106,99,205
27251401422,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,ROSARY INTERNATIONAL SCHOOL (ICSE),0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,8,19,English,0,0,0,38,31,69,44,30,74,41,33,74,42,37,79,32,34,66,46,42,88,27,28,55,25,12,37,0,0,0,0,0,0,0,0,0,0,0,0,197,165,362,98,82,180,295,247,542,0,0,0,295,247,542
27251401423,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,P E S ENGLISH MEDIUM SEC,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,36,12,4,16,11,10,21,0,0,0,0,0,0,0,0,0,18,18,36,18,18,36,23,14,37,41,32,73
27251401424,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,JAIHIND ENGLISH MEDIUM,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,82,45,127,47,31,78,54,42,96,44,37,81,54,30,84,35,27,62,21,24,45,22,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,167,401,43,44,87,277,211,488,0,0,0,277,211,488
27251401425,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,JAIHIND SECONDAR SEC ENGLISH,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24,12,7,19,15,5,20,0,0,0,0,0,0,0,0,0,14,10,24,14,10,24,27,12,39,41,22,63
27251401426,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,R.M.D. SINHGAD SPRINGDEL PRI SCHOOL,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,102,56,158,152,86,238,152,118,270,165,129,294,163,95,258,148,108,256,154,117,271,156,89,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,536,1316,310,206,516,1090,742,1832,0,0,0,1090,742,1832
27251401427,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,VIDYASHRAM PRI SCHOOL,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,47,32,79,26,12,38,21,16,37,16,11,27,11,4,15,9,10,19,7,2,9,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,53,136,16,5,21,99,58,157,0,0,0,99,58,157
27251401428,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,R.M.D. SINHGAD SPRINGDEL SEC SCHOOL,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,81,219,125,77,202,131,97,228,0,0,0,0,0,0,0,0,0,138,81,219,138,81,219,256,174,430,394,255,649
27251401430,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,RAGHAVDAS VIDYALAY PRI.,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,80,59,139,38,29,67,42,27,69,41,25,66,21,18,39,21,21,42,20,7,27,17,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,120,283,37,21,58,200,141,341,0,0,0,200,141,341
27251401431,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,YASHODEEP ENGLISH MED SCHOOL,0,Operational,20,Permanent Unaided,1,Primary,3,Co-Education,1,5,19,English,18,9,27,16,8,24,14,6,20,8,4,12,10,3,13,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,21,73,0,0,0,52,21,73,0,0,0,52,21,73
27251401433,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140010,Aundh CRC No. 10,411058,DNYANDA MADHYAMIK VIDYALAYA,0,Operational,8,Un-Recognised,8,Secondary Only,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,41,30,24,54,34,15,49,0,0,0,0,0,0,0,0,0,23,18,41,23,18,41,64,39,103,87,57,144
27251401434,Urban,2015-16,272514,Aundh,272514014,POPULARNAGAR WARJE,Warje - Karve Nagar,2725140006,Aundh CRC No. 6,411052,ROSARY INTERNATIONAL HIGH SCHOOL (ICSE),0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,9,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,28,9,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,51,26,25,51
27251401501,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,PMC SCHOOL NO. 55 G ,0,Operational,17,MNC,2,Primary with Upper Primary,3,Co-Education,1,8,10,Marathi,13,14,27,6,3,9,7,6,13,6,7,13,6,2,8,3,5,8,6,5,11,9,4,13,6,38,44,0,0,0,0,0,0,0,0,0,0,0,0,28,23,51,21,47,68,49,70,119,0,0,0,49,70,119
27251401502,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,BADHIR MUK SHISKHAN KENDRA,0,Operational,11,Social Welfare Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,28,15,43,3,5,8,6,4,10,0,0,0,7,1,8,0,0,0,9,6,15,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,26,15,7,22,31,17,48,0,0,0,31,17,48
27251401503,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,BALSHIKSHAN MANDIR PRI,0,Operational,4,Pvt. Aided,1,Primary,3,Co-Education,1,4,10,Marathi,56,43,99,96,69,165,122,69,191,106,79,185,127,77,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,294,745,0,0,0,451,294,745,0,0,0,451,294,745
27251401504,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,PARANJAPE PRI,0,Operational,4,Pvt. Aided,1,Primary,3,Co-Education,1,4,10,Marathi,91,65,156,30,28,58,49,39,88,31,39,70,32,37,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,143,285,0,0,0,142,143,285,0,0,0,142,143,285
27251401505,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ABHINAV PRI,0,Operational,4,Pvt. Aided,1,Primary,3,Co-Education,1,4,10,Marathi,295,269,564,116,105,221,132,98,230,125,102,227,135,84,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,389,897,0,0,0,508,389,897,0,0,0,508,389,897
27251401506,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,SHISHU VIHAR PRI,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,25,22,47,22,12,34,25,30,55,23,20,43,43,28,71,35,27,62,48,26,74,44,42,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,117,265,92,68,160,240,185,425,0,0,0,240,185,425
27251401507,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,RAMCHANDRA RATHI HIGHSCH,0,Operational,4,Pvt. Aided,7,Upper Pr. and Secondary,3,Co-Education,5,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,26,72,29,20,49,36,16,52,40,22,62,61,19,80,32,22,54,0,0,0,0,0,0,46,26,72,105,58,163,151,84,235,93,41,134,244,125,369
27251401508,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ABHINAV VIDYALA HIGH,0,Operational,4,Pvt. Aided,7,Upper Pr. and Secondary,3,Co-Education,5,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,123,296,168,110,278,157,119,276,156,120,276,158,121,279,141,124,265,0,0,0,0,0,0,173,123,296,481,349,830,654,472,1126,299,245,544,953,717,1670
27251401509,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411038,PREMLILA VITHAL KANYA SHALA,0,Operational,4,Pvt. Aided,7,Upper Pr. and Secondary,2,Girls,5,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,9,9,0,16,16,0,69,69,0,77,77,0,75,75,0,0,0,0,0,0,0,7,7,0,94,94,0,101,101,0,152,152,0,253,253
27251401510,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ERANDWANA SEC,0,Operational,4,Pvt. Aided,8,Secondary Only,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,44,127,134,56,190,102,54,156,0,0,0,0,0,0,0,0,0,83,44,127,83,44,127,236,110,346,319,154,473
27251401511,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,PADMATAI BANHATTI PRIMARY,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,3,Co-Education,1,7,10,Marathi,12,7,19,6,16,22,1,18,19,1,26,27,2,32,34,0,30,30,0,37,37,1,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,122,132,1,71,72,11,193,204,0,0,0,11,193,204
27251401512,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ST CRISPIN HOMES PRIMARY,0,Operational,4,Pvt. Aided,2,Primary with Upper Primary,2,Girls,1,7,10,Marathi,0,0,0,0,20,20,0,39,39,0,41,41,0,48,48,0,46,46,0,50,50,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,106,106,0,300,300,0,0,0,0,300,300
27251401513,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,VIMLABAI GARWARE SCH,0,Operational,4,Pvt. Aided,5,Up. Pr. Secondary and Higher Sec,3,Co-Education,5,12,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,66,198,127,49,176,157,63,220,248,93,341,295,92,387,253,110,363,123,104,227,79,108,187,132,66,198,532,205,737,664,271,935,750,414,1164,1414,685,2099
27251401514,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ST CRISPIN'S HOME SEC,0,Operational,4,Pvt. Aided,8,Secondary Only,3,Co-Education,8,10,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,59,0,59,53,0,53,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,112,0,112,162,0,162
27251401515,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,KALMADI SEC KANNAD,0,Operational,4,Pvt. Aided,8,Secondary Only,3,Co-Education,8,10,5,Kannada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,60,44,34,78,25,28,53,0,0,0,0,0,0,0,0,0,36,24,60,36,24,60,69,62,131,105,86,191
27251401516,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ABHINAV ENG HIGHSCHOOL,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,115,240,111,127,238,115,120,235,0,0,0,0,0,0,0,0,0,125,115,240,125,115,240,226,247,473,351,362,713
27251401517,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,SYMBIOSIS SCH,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,0,0,0,100,80,180,109,71,180,98,88,186,101,80,181,108,76,184,99,90,189,115,91,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,395,911,214,181,395,730,576,1306,0,0,0,730,576,1306
27251401518,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,PANDITRAO AGASHE SCHOOL,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,7,19,English,36,45,81,39,31,70,53,23,76,33,26,59,39,24,63,36,29,65,41,21,62,42,33,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,133,333,83,54,137,283,187,470,0,0,0,283,187,470
27251401519,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,SYMBIOSIS SECONDARY,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,96,190,116,80,196,106,78,184,0,0,0,0,0,0,0,0,0,94,96,190,94,96,190,222,158,380,316,254,570
27251401520,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,PANDITRAO AGASHE SECONDARY,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,35,83,39,29,68,30,32,62,0,0,0,0,0,0,0,0,0,48,35,83,48,35,83,69,61,130,117,96,213
27251401521,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,SPRING DALE PRIMARY,0,Operational,20,Permanent Unaided,2,Primary with Upper Primary,3,Co-Education,1,8,19,English,171,117,288,32,18,50,19,16,35,20,17,37,31,27,58,32,20,52,22,10,32,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,98,232,29,19,48,163,117,280,0,0,0,163,117,280
27251401522,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,SPRING DALE SEC,0,Operational,20,Permanent Unaided,8,Secondary Only,3,Co-Education,8,10,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,54,33,21,54
27251401523,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ABASAHEB GARWARE COLLEGE OF COMMERCE,0,Operational,4,Pvt. Aided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,173,359,152,183,335,0,0,0,0,0,0,0,0,0,338,356,694,338,356,694
27251401524,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,ABASAHEB GARWARE COLLEGE OF SCI & ART,0,Operational,4,Pvt. Aided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,432,1073,534,363,897,0,0,0,0,0,0,0,0,0,1175,795,1970,1175,795,1970
27251401525,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,S.N.D.T. COLLEGE,0,Operational,4,Pvt. Aided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,10,Marathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,682,0,639,639,0,0,0,0,0,0,0,0,0,0,1321,1321,0,1321,1321
27251401526,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140006,Aundh CRC No. 6,411004,B.M.C.C. COLLEGE,0,Operational,4,Pvt. Aided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,289,480,195,272,467,0,0,0,0,0,0,0,0,0,386,561,947,386,561,947
27251401527,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140005,Aundh CRC No. 5,411004,SYMBOYSIS COLLEGE,0,Operational,4,Pvt. Aided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,278,599,283,286,569,0,0,0,0,0,0,0,0,0,604,564,1168,604,564,1168
27251401528,Urban,2015-16,272514,Aundh,272514015,PRABHAT ROAD,Ghole Road,2725140006,Aundh CRC No. 6,411004,M.M.C.C. COLLEGE,0,Operational,4,Pvt. Aided,11,Higher Secondary only/Jr. College,3,Co-Education,11,12,19,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,399,838,401,372,773,0,0,0,0,0,0,0,0,0,840,771,1611,840,771,1611
